bac_id,student_id,bac_year,highshcool_path,bac_avg,bac_feedback
09/8010788,14011198403,2009,5,11.1,Passable
09/8046716,14010996896,2009,G05,11.35,Passable
09/8008228,14011097492,2009,G08,11.88,Passable
09/8007913,14010996898,2009,5,11.65,Passable
09/8008289,14010996899,2009,G07,12.15,A.Bien
09/8011712,14010996900,2009,5,11.21,Passable
09/8013114,14010996901,2009,G11,11.5,Passable
09/072616,14010996902,2009,G10,10.75,Passable
09/8016802,14010996903,2009,G05,11.33,Passable
09/8018699,14010996904,2009,5,11.74,Passable
09/8008429,14010996905,2009,G06,11.86,Passable
06/8021979,14010996906,2006,G05,10.31,Passable
09/8008836,14010996907,2009,5,10.73,Passable
09/8018459,14010996909,2009,G11,10.47,Passable
09/8008311,14010996910,2009,G07,10.34,Passable
09/8013056,14010996911,2009,5,10.0,Passable
09/8042483,14010996912,2009,G11,10.76,Passable
09/8046798,14010996913,2009,G05,10.13,Passable
09/8046817,14010996914,2009,G05,10.53,Passable
09/8011646,14010996916,2009,5,11.57,Passable
09/8042493,14010996917,2009,5,10.0,Passable
09/801485,14010996918,2009,G11,12.11,A.Bien
11/8013445,14011197863,2011,G18,12.63,A.Bien
09/8012636,14010996919,2009,G07,10.56,Passable
09/8010014,14010996920,2009,G11,11.29,Passable
08/10119,14010996921,2008,T11,15.2,Bien
09/8016427,14010996922,2009,G05,11.11,Passable
08/5278,14010996923,2008,G05,16.62,T.Bien
09/8007903,14010996924,2009,5,10.14,Passable
09/8011830,14010996925,2009,G08,10.26,Passable
09/8011761,14010996926,2009,G11,12.01,A.Bien
09/8044341,14010996927,2009,G08,11.48,Passable
09/8009358,14010996928,2009,G08,10.48,Passable
09/8017011,14010996929,2009,G05,10.69,Passable
09/8013186,14010996930,2009,G07,10.58,Passable
09/8010026,14010996931,2009,5,10.53,Passable
09/8016893,14010996932,2009,G05,12.3,A.Bien
09/8010156,14010996933,2009,G08,10.74,Passable
09/8008315,14010996934,2009,G07,10.26,Passable
09/8012424,14010996935,2009,G11,10.88,Passable
09/8046919,14010996936,2009,G05,10.5,Passable
09/8042606,14010996937,2009,5,10.06,Passable
08/10036,14010996939,2008,G08,15.06,Bien
08/8220,14010996940,2008,G05,14.32,Bien
09/8046697,14011097506,2009,G05,10.07,Passable
09/8010020,14010996942,2009,G05,10.35,Passable
09/8017091,14010996943,2009,G08,11.45,Passable
09/8008290,14010996944,2009,G07,10.94,Passable
09/8046819,14010996945,2009,G05,10.27,Passable
09/8009359,14010996946,2009,G08,10.71,Passable
09/8008217,14010996947,2009,G08,10.66,Passable
09/8008318,14010996948,2009,G07,10.23,Passable
09/8010778,14010996949,2009,5,11.78,Passable
09/8010835,14010996950,2009,G10,10.31,Passable
09/8016993,14010996951,2009,G05,12.92,A.Bien
09/8016992,14010996952,2009,G05,11.11,Passable
09/8008184,14010996953,2009,G10,11.89,Passable
09/8047027,14010996954,2009,G05,11.0,Passable
09/8012487,14010996955,2009,G11,11.16,Passable
09/8016863,14010996956,2009,G05,10.29,Passable
09/8008006,14011198519,2009,5,10.57,Passable
09/8018631,14010996958,2009,5,11.23,Passable
09/8046698,14010996959,2009,G05,11.06,Passable
09/8046909,14010996960,2009,G05,10.1,Passable
09/8043873,14010996961,2009,G07,11.14,Passable
09/8044203,14010996962,2009,5,11.97,Passable
09/8008111,14010996963,2009,G11,10.3,Passable
09/8042528,14010996964,2009,5,10.49,Passable
09/8008812,14010996965,2009,5,10.13,Passable
09/8016796,14010996966,2009,G05,10.1,Passable
09/8007965,14010996967,2009,G11,11.07,Passable
09/8008123,14010996968,2009,5,10.89,Passable
09/8007659,14010996969,2009,G11,11.01,Passable
09/8008421,14010996970,2009,G06,10.96,Passable
09/8007894,14010996971,2009,G11,10.98,Passable
09/21820,14010996973,2009,G05,15.35,Bien
09/8008085,14010996974,2009,G11,11.2,Passable
09/8009965,14010996975,2009,G11,10.31,Passable
09/8012519,14010996976,2009,G11,10.05,Passable
09/8013118,14010996978,2009,5,11.19,Passable
09/8046949,14010996979,2009,G05,11.52,Passable
09/8007898,14010996980,2009,G11,11.95,Passable
09/8014037,14010996981,2009,G05,11.7,Passable
07/8011175,14010996982,2007,G05,11.17,Passable
09/8042507,14010996983,2009,G11,10.88,Passable
09/8007916,14010996984,2009,G11,10.65,Passable
06/8009162,14010996985,2006,G05,11.48,Passable
06/8008759,14010996986,2006,G05,11.26,Passable
06/8009170,14010996987,2006,G05,11.09,Passable
05/8002542,14010996988,2005,G05,11.91,Passable
06/8009203,14010996989,2006,G05,12.45,A.Bien
06/8022801,14010996990,2006,G05,10.34,Passable
06/8011748,14010996991,2006,G05,10.87,Passable
06/8009070,14010996992,2006,G05,12.77,A.Bien
06/8015829,14010996993,2006,G05,12.22,A.Bien
06/8009634,14010996994,2006,G05,10.89,Passable
06/8014003,14010996995,2006,G05,10.61,Passable
06/8061572,14010996996,2006,G05,12.15,A.Bien
06/8009301,14010996997,2006,G05,12.09,A.Bien
06/8009040,14010996999,2006,G05,12.24,A.Bien
04/8004610,14010997000,2004,G05,12.39,A.Bien
06/8064317,14010997001,2006,G05,10.82,Passable
06/8008829,14010996998,2006,G05,12.05,A.Bien
06/8018545,14010997002,2006,G05,11.25,Passable
06/8008956,14010997003,2006,G05,12.55,A.Bien
06/,14010997004,2006,G05,10.41,Passable
06/8008094,14010997006,2006,G05,11.15,Passable
06/8011659,14010997007,2006,G05,10.75,Passable
06/89559,14010997008,2006,G05,10.28,Passable
06/802259,14010997009,2006,G05,10.81,Passable
06/8009441,14010997010,2006,G05,10.75,Passable
06/8021989,14010997011,2006,G05,10.4,Passable
06/8061352,14010997012,2006,G05,11.72,Passable
06/8008918,14010997013,2006,G05,11.45,Passable
06/8012761,14010997014,2006,G05,11.57,Passable
06/8008835,14010997015,2006,G05,11.31,Passable
06/8013961,14010997016,2006,G05,11.64,Passable
06/8008803,14010997018,2006,G05,12.95,A.Bien
06/1075,14010997020,2006,G05,12.79,A.Bien
06/8015735,14010997021,2006,G05,11.31,Passable
06/1927,14010997022,2006,G05,14.12,Bien
06/8009265,14010997023,2006,G05,11.32,Passable
06/8009417,14010997024,2006,G05,11.0,Passable
07/8061574,14010997025,2007,G05,11.85,Passable
03/2073615,14010997027,2003,G05,10.82,Passable
09/8016691,14010997028,2009,G05,10.81,Passable
09/8044348,14010997029,2009,G08,10.49,Passable
06/800795,14010997026,2006,G05,13.05,A.Bien
06/8013733,14010997030,2006,G05,11.27,Passable
06/8013916,14010997031,2006,G05,12.23,A.Bien
09/7050878,14010997034,2009,G06,11.38,Passable
08/8008188,14010997035,2008,G05,11.35,Passable
06/8008952,14010997032,2006,G05,11.64,Passable
09/8010218,14010997036,2009,G06,10.06,Passable
09/8010223,14010997037,2009,G05,10.44,Passable
07/8013450,14010997038,2007,G05,10.78,Passable
09/8046958,14010997039,2009,G05,10.92,Passable
09/8016011,14010997043,2009,G05,10.39,Passable
09/8042510,14010997044,2009,5,11.22,Passable
09/8012638,14010997045,2009,G07,10.79,Passable
08/8010688,14010997046,2008,G08,10.52,Passable
07/9007212,14010997047,2007,G05,11.97,Passable
06/8017624,14010997048,2006,G04,13.21,A.Bien
08/8062723,14010997053,2008,G10,13.92,A.Bien
10/8011367,14011097209,2010,G07,11.45,Passable
09/8007999,14010997059,2009,G11,11.23,Passable
09/8010161,14010997060,2009,G07,11.72,Passable
07/8017309,14010997062,2007,G05,11.5,Passable
09/8010187,14010997065,2009,5,10.18,Passable
10/8012115,14011097211,2010,5,11.2,Passable
05/8001913,14010696401,2005,G05,10.87,Passable
05/125646,14010696402,2005,G05,16.0,T.Bien
10/8011985,14011097213,2010,5,13.6,A.Bien
11/8008243,14011197795,2011,5,12.45,A.Bien
10/8008893,14011097215,2010,G18,13.95,A.Bien
06/8009486,14010696434,2006,G05,12.2,A.Bien
06/8061256,14010696437,2006,G05,11.92,Passable
10/8013807,14011097217,2010,G18,11.96,Passable
10/804165,14011097484,2010,5,10.74,Passable
10/8013621,14011097222,2010,5,12.76,A.Bien
06/8061731,14010696447,2006,G07,10.37,Passable
06/8016061,14010696449,2006,G05,11.54,Passable
06/8018411,14010696450,2006,G05,10.38,Passable
10/8015615,14011097224,2010,G08,12.54,A.Bien
10/8015478,14011097226,2010,5,10.28,Passable
06/9022063,14010696456,2006,G05,10.35,Passable
06/8002247,14010696459,2006,G05,11.46,Passable
10/8013720,14011097228,2010,5,14.26,Bien
10/8008109,14011097230,2010,5,14.22,Bien
10/8049084,14011097487,2010,5,12.25,A.Bien
06/8009431,14010696474,2006,G05,12.25,A.Bien
10/8014794,14011097234,2010,5,11.9,Passable
10/8012014,14011097236,2010,5,10.78,Passable
09/8010220,14011097238,2010,M 1,11.83,Passable
10/8050932,14011097483,2010,5,13.62,A.Bien
06/8010933,14010696481,2006,G05,11.49,Passable
06/8009451,14010696484,2006,G05,11.93,Passable
06/8009135,14010696492,2006,G05,12.37,A.Bien
06/8009313,14010696498,2006,G05,11.44,Passable
10/8017971,14011097242,2010,G05,10.25,Passable
06/8013983,14010696505,2006,G05,10.5,Passable
06/8018408,14010696518,2006,G05,10.53,Passable
10/8051367,14011097495,2010,5,11.1,Passable
10/8008929,14011097246,2010,G18,13.75,A.Bien
10/8008419,14011097248,2010,5,14.68,Bien
06/8009258,14010696529,2006,G05,10.64,Passable
10/8008379,14011097250,2010,5,13.12,A.Bien
10/8008211,14011097252,2010,5,10.88,Passable
10/8015571,14011097254,2010,5,10.88,Passable
10/8008756,14011097256,2010,5,14.35,Bien
06/8009554,14010696540,2006,G05,12.76,A.Bien
05/8009211,14010796545,2005,T13,10.51,Passable
05/8065489,14010796547,2005,T13,10.0,Passable
10/8010309,14011097258,2010,5,10.25,Passable
10/8012619,14011097260,2010,5,14.04,Bien
04/8009272,14010796551,2004,T13,10.53,Passable
05/8009211,14010796554,2005,T13,11.91,Passable
10/8011996,14011097262,2010,5,10.07,Passable
11/000000,14011097789,2011,5,10.0,Passable
02/809316,14010796560,2002,G06,10.8,Passable
10/8008102,14011097264,2010,5,13.42,A.Bien
10/8020036,14011097266,2010,5,14.8,Bien
10/8008602,14011097268,2010,5,13.89,A.Bien
10/8015574,14011097270,2010,5,11.43,Passable
10/8052043,14011097320,2010,5,13.22,A.Bien
10/8048981,14011097322,2010,5,12.08,A.Bien
10/8008803,14011097323,2010,5,13.75,A.Bien
10/8013562,14011097324,2010,5,13.27,A.Bien
10/8014587,14011097610,2010,5,10.96,Passable
10/8002248,14011097326,2010,N05,12.26,A.Bien
10/8048987,14011097328,2010,5,11.04,Passable
10/8048956,14011097330,2010,5,14.15,Bien
10/8050279,14011097332,2010,5,14.11,Bien
10/8049087,14011097334,2010,5,12.17,A.Bien
10/8010451,14011097342,2010,N05,12.66,A.Bien
10/8051376,14011097337,2010,5,12.19,A.Bien
10/8020140,14011097339,2010,5,13.09,A.Bien
10/8015689,14011097341,2010,G13,13.27,A.Bien
10/8050872,14011097344,2010,5,13.55,A.Bien
10/8012177,14011097345,2010,5,11.75,Passable
10/8011196,14011097348,2010,5,11.04,Passable
10/8008309,14011097349,2010,5,10.1,Passable
10/8008721,14011097350,2010,5,12.88,A.Bien
10/9016604,14011097352,2010,5,13.32,A.Bien
10/8008832,14011097611,2010,5,12.07,A.Bien
10/8051820,14011097354,2010,5,14.04,Bien
10/8008763,14011097357,2010,5,13.95,A.Bien
10/8014861,14011097359,2010,G18,11.38,Passable
10/8051381,14011097503,2010,5,11.84,Passable
10/8048889,14011097505,2010,5,12.7,A.Bien
10/8008837,14011097614,2010,5,12.22,A.Bien
10/8050336,14011097500,2010,5,13.83,A.Bien
10/8020034,14011097363,2010,5,17.83,T.Bien
10/8009676,14011097499,2010,5,16.16,T.Bien
10/8008777,14011097365,2010,5,12.08,A.Bien
10/8008383,14011097366,2010,5,13.33,A.Bien
10/8010262,14011097367,2010,5,11.24,Passable
10/8008391,14011097368,2010,5,14.39,Bien
10/8011949,14011097369,2010,5,12.92,A.Bien
10/8015443,14011097370,2010,5,11.07,Passable
10/8052041,14011097372,2010,5,12.4,A.Bien
10/8009694,14011097373,2010,5,14.34,Bien
10/8049147,14011097375,2010,5,11.31,Passable
10/8008897,14011097377,2010,G18,11.04,Passable
10/8008891,14011097379,2010,G18,11.81,Passable
10/8011119,14011097380,2010,5,12.94,A.Bien
10/8048847,14011097382,2010,5,11.61,Passable
10/8011110,14011097383,2010,5,13.49,A.Bien
10/8019934,14011097384,2010,5,13.28,A.Bien
10/8008858,14011097385,2010,5,13.77,A.Bien
10/8013777,14011097387,2010,G18,15.58,Bien
10/8012290,14011097389,2010,N05,14.65,Bien
08/8016314,14011097390,2008,5,15.43,Bien
10/8019925,14011097497,2010,5,12.66,A.Bien
10/8017860,14011097393,2010,G05,10.74,Passable
10/8010324,14011097498,2010,5,11.74,Passable
10/8050353,14011097396,2010,5,12.06,A.Bien
10/8008928,14011097399,2010,G18,10.28,Passable
10/8019825,14011097400,2010,5,11.73,Passable
10/8019919,14011097401,2010,5,11.21,Passable
10/8008408,14011097402,2010,5,11.21,Passable
10/8050838,14011097404,2010,5,12.29,A.Bien
10/8013601,14011097405,2010,5,14.18,Bien
10/8050431,14011097407,2010,ca,11.99,Passable
10/8012063,14011097409,2010,5,12.27,A.Bien
10/8051811,14011097411,2010,5,10.55,Passable
10/8011400,14011097413,2010,N05,12.61,A.Bien
10/8050448,14011097415,2010,N05,10.18,Passable
10/8012140,14011097416,2010,5,10.88,Passable
10/8017733,14011097418,2010,G05,11.57,Passable
10/8012197,14011097419,2010,5,13.35,A.Bien
10/8008048,14011097420,2010,5,12.48,A.Bien
10/8014622,14011097421,2010,5,12.29,A.Bien
10/8008698,14011097422,2010,5,12.59,A.Bien
10/8014709,14011097423,2010,5,11.7,Passable
10/8018057,14011097425,2010,G05,10.57,Passable
10/8051415,14011097427,2010,5,12.15,A.Bien
10/8050442,14011097429,2010,ca,11.18,Passable
10/8049741,14011097431,2010,5,11.24,Passable
10/8013892,14011097433,2010,N05,12.91,A.Bien
10/8015500,14011097434,2010,5,11.18,Passable
10/8012472,14011097436,2010,G13,12.76,A.Bien
10/8051775,14011097438,2010,5,11.15,Passable
10/8049721,14011097510,2010,5,13.8,A.Bien
10/8048907,14011097513,2010,5,13.88,A.Bien
10/8008406,14011097441,2010,5,12.78,A.Bien
10/8050270,14011097516,2010,5,11.48,Passable
10/8014696,14011097443,2010,5,12.39,A.Bien
10/8049731,14011097512,2010,5,12.19,A.Bien
10/8052039,14011097515,2010,5,13.66,A.Bien
10/8008782,14011097448,2010,5,13.1,A.Bien
10/8013638,14011097449,2010,5,13.67,A.Bien
10/8008173,14011097543,2010,5,10.88,Passable
10/8050925,14011097508,2010,5,14.39,Bien
10/8011213,14011097451,2010,5,10.85,Passable
10/8013724,14011097452,2010,5,12.02,A.Bien
10/8049164,14011097454,2010,5,12.1,A.Bien
10/8015479,14011097455,2010,5,11.53,Passable
10/8014585,14011097456,2010,5,12.21,A.Bien
10/8048803,14011097458,2010,5,11.63,Passable
10/8018127,14011097460,2010,G05,10.9,Passable
10/8049196,14011097462,2010,5,10.93,Passable
10/8008329,14011097463,2010,5,10.94,Passable
10/8008608,14011097464,2010,5,10.52,Passable
10/8011966,14011097465,2010,5,13.87,A.Bien
10/8014620,14011097466,2010,5,12.97,A.Bien
10/8049052,14011097468,2010,5,14.12,Bien
10/8011124,14011097469,2010,5,12.06,A.Bien
10/8048849,14011097471,2010,5,12.49,A.Bien
10/8048831,14011097473,2010,5,11.7,Passable
10/7059604,14011097477,2010,5,13.3,A.Bien
10/8008689,14011097478,2010,5,12.42,A.Bien
10/8008417,14011097518,2010,5,13.5,A.Bien
10/8008449,14011097519,2010,5,13.75,A.Bien
10/8012101,14011097520,2010,5,12.1,A.Bien
10/8020118,14011097615,2010,5,11.33,Passable
10/8049929,14011097522,2010,N05,12.49,A.Bien
10/8009777,14011097524,2010,5,14.81,Bien
10/8008754,14011097529,2010,5,12.52,A.Bien
10/8008808,14011097530,2010,5,13.86,A.Bien
10/8013448,14011097531,2010,5,13.39,A.Bien
10/8048975,14011097533,2010,5,14.9,Bien
10/8008444,14011097534,2010,5,11.39,Passable
10/8013548,14011097535,2010,5,14.44,Bien
10/8052053,14011097537,2010,5,11.21,Passable
10/8010280,14011097538,2010,5,14.96,Bien
10/8013450,14011097539,2010,5,10.78,Passable
09/C025913,14011097542,2010,G05,14.85,Bien
10/8008651,14011097544,2010,5,13.71,A.Bien
07/8011183,14011097546,2007,G05,13.05,A.Bien
10/8012089,14011097547,2010,5,13.95,A.Bien
10/8013802,14011097549,2010,G18,14.42,Bien
10/9003696,14011097551,2010,G18,10.28,Passable
10/8051375,14011097553,2010,5,11.1,Passable
10/8011980,14011097554,2010,5,11.2,Passable
10/8012607,14011097555,2010,5,11.68,Passable
08/8017978,14011097557,2008,G05,12.06,A.Bien
10/8008257,14011097559,2010,5,14.13,Bien
10/8008618,14011097560,2010,5,12.08,A.Bien
10/8050845,14011097562,2010,5,13.95,A.Bien
10/8014963,14011097564,2010,G13,12.85,A.Bien
10/8011183,14011198432,2010,5,12.39,A.Bien
10/8050901,14011097567,2010,5,12.89,A.Bien
10/8049823,14011097569,2010,G18,12.47,A.Bien
10/8008894,14011097571,2010,G18,10.0,Passable
10/8013551,14011097572,2010,5,11.56,Passable
10/8013757,14011097573,2010,5,12.0,A.Bien
10/8049146,14011097575,2010,5,12.37,A.Bien
10/8015536,14011097576,2010,5,12.45,A.Bien
10/8013667,14011097577,2010,5,13.5,A.Bien
10/8020088,14011097578,2010,5,12.73,A.Bien
10/8008905,14011097613,2010,G18,10.69,Passable
10/8013528,14011097581,2010,5,12.52,A.Bien
10/8008484,14011097582,2010,5,12.2,A.Bien
10/8052055,14011097584,2010,5,11.95,Passable
10/8013598,14011097585,2010,5,11.68,Passable
10/8011398,14011097587,2010,G13,11.73,Passable
10/8013698,14011097588,2010,5,11.68,Passable
10/8012128,14011198542,2010,5,11.05,Passable
10/8009827,14011097590,2010,5,10.03,Passable
10/8013435,14011097591,2010,5,12.23,A.Bien
10/8050867,14011097593,2010,5,12.79,A.Bien
10/8049096,14011097595,2010,5,11.06,Passable
10/8008979,14011097597,2010,G08,12.94,A.Bien
10/8049255,14011097599,2010,G18,12.75,A.Bien
10/8049026,14011097601,2010,5,13.75,A.Bien
10/8013425,14011097602,2010,5,12.18,A.Bien
10/8051388,14011097604,2010,5,10.85,Passable
10/8011307,14011097605,2010,5,12.12,A.Bien
10/8008363,14011097606,2010,5,13.19,A.Bien
10/8008536,14011097607,2010,5,11.06,Passable
10/8020137,14011097616,2010,5,15.0,Bien
10/8017725,14011097623,2010,G05,10.87,Passable
10/8051372,14011097622,2010,5,14.25,Bien
10/8051501,14011097627,2010,ca,11.11,Passable
10/8050966,14011097629,2010,5,11.84,Passable
10/8020154,14011097632,2010,5,11.28,Passable
10/8020013,14011097631,2010,5,14.15,Bien
10/8008510,14011097634,2010,5,12.78,A.Bien
10/8012252,14011097635,2010,5,14.31,Bien
10/8049074,14011198489,2010,5,10.36,Passable
10/8012312,14011097638,2010,G13,13.69,A.Bien
10/8008389,14011097272,2010,5,10.72,Passable
10/8008922,14011097274,2010,G18,11.42,Passable
10/8009769,14011097276,2010,5,12.21,A.Bien
10/8009727,14011097278,2010,5,10.42,Passable
09/9053144,14011097494,2010,5,10.06,Passable
09/8007868,14011097493,2009,5,14.9,Bien
07/8016179,14011097282,2007,G05,10.22,Passable
10/8008504,14011097284,2010,5,13.9,A.Bien
11/000000,14011097790,2011,5,10.0,Passable
10/8013541,14011097639,2010,5,12.37,A.Bien
11/000000,14011097640,2011,5,10.0,Passable
10/8017989,14011097641,2010,5,11.76,Passable
11/000000,14011097642,2011,5,10.0,Passable
07/8011865,14011097658,2007,G05,10.56,Passable
07/8011960,14011097656,2007,G05,11.42,Passable
07/8011785,14011097660,2007,G05,11.99,Passable
07/8012086,14011097659,2007,G07,11.29,Passable
07/8013483,14011097657,2007,G05,11.72,Passable
07/7082872,14011097649,2007,G06,10.75,Passable
07/8014157,14011097651,2007,G05,11.7,Passable
07/8011882,14011097653,2007,G05,11.43,Passable
07/8028109,14011097655,2007,G05,10.22,Passable
06/8023118,14011097662,2006,G08,10.53,Passable
07/8016522,14011097664,2007,G05,11.13,Passable
07/8010974,14011097666,2007,G05,11.8,Passable
06/801335,14011097669,2006,G05,11.41,Passable
07/8011541,14011097671,2007,G05,10.78,Passable
07/8075470,14011097673,2007,G05,11.69,Passable
07/8072865,14011097675,2007,G06,12.07,A.Bien
06/8011033,14011097677,2006,G05,13.44,A.Bien
05/8015510,14011097679,2005,G05,12.08,A.Bien
07/8011250,14011097681,2007,G05,12.14,A.Bien
07/8072512,14011097686,2007,G05,12.13,A.Bien
07/8021141,14011097685,2007,G05,11.78,Passable
07/8016352,14011097688,2007,G05,11.0,Passable
07/8011606,14011097690,2007,G05,12.8,A.Bien
07/5101380,14011097693,2007,G05,10.81,Passable
07/8011217,14011097695,2007,G05,11.92,Passable
07/8076257,14011097697,2007,G07,11.31,Passable
07/8027713,14011097699,2007,G05,10.07,Passable
07/8016191,14011097701,2007,G05,12.65,A.Bien
07/8072288,14011097705,2007,G05,10.59,Passable
06/8017621,14011097707,2006,G04,13.15,A.Bien
07/8011664,14011097709,2007,G05,11.71,Passable
07/8010952,14011097711,2007,G05,10.53,Passable
06/8067843,14011097713,2006,G05,10.66,Passable
07/8021123,14011097714,2007,G05,10.67,Passable
07/8015309,14011097716,2007,G05,10.66,Passable
07/8011863,14011097718,2007,G05,11.98,Passable
06/8015683,14011097720,2006,G05,11.7,Passable
06/8009464,14011097723,2006,G05,11.71,Passable
07/8015104,14011097725,2007,G05,10.47,Passable
06/8011694,14011097727,2006,G05,12.77,A.Bien
06/8009569,14011097729,2006,G05,11.2,Passable
06/8009655,14011097731,2006,G16,12.11,A.Bien
06/8008880,14011097733,2006,G05,10.32,Passable
05/7077596,14011097735,2005,G05,12.12,A.Bien
07/8075476,14011097737,2007,G05,10.1,Passable
07/6873,14011097739,2007,B01,12.92,A.Bien
06/9281,14011097741,2006,B01,10.0,Passable
07/6913,14011097743,2007,B01,13.19,A.Bien
06/15082,14011097745,2006,B01,10.0,Passable
05/8015231,14011097747,2005,G05,12.71,A.Bien
07/9005267,14011097749,2007,G05,12.15,A.Bien
06/8009214,14011097751,2006,G05,11.22,Passable
06/8082553,14011097753,2006,G05,11.68,Passable
06/8021954,14011097755,2006,G05,14.46,Bien
07/12439,14011097757,2007,B01,10.0,Passable
07/8011335,14011097759,2007,G05,10.14,Passable
06/15306,14011097761,2006,B01,10.0,Passable
07/1861,14011097763,2007,B01,10.61,Passable
06/8009093,14011097765,2006,G05,12.23,A.Bien
07/8029307,14011097767,2007,G04,11.09,Passable
06/8017751,14011097769,2006,G06,12.65,A.Bien
06/8018439,14011097771,2006,G05,10.52,Passable
